generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1761212396-6smoR2z53uzKkEg1Vwdt,2025-10-23 09:39:56.824,0.001904,,-0.004113,0,0,28739,539,506,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3520,3450,Kilo Code,
gen-1761212391-SSqN84UEqUKX5Jof3Fmo,2025-10-23 09:39:51.437,0.002128,,-0.003915,0,0,27426,1117,669,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4281,3587,Kilo Code,
gen-1761212382-VPYOa5U2WLnk5Gc9PIm8,2025-10-23 09:39:42.725,0.002265,,-0.003738,0,0,26108,1565,1112,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7654,6606,Kilo Code,
gen-1761212376-TckcklgJxvGo7RLC7eZS,2025-10-23 09:39:36.285,0.0019,,-0.003531,0,0,24930,891,717,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4538,4179,Kilo Code,
gen-1761212366-3Gpg3MZ3W57wOVCoHLpf,2025-10-23 09:39:26.528,0.002527,,-0.003128,0,0,23546,1894,1318,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9160,7568,Kilo Code,
gen-1761212363-5agqwJmm1xPB0MArkXRw,2025-10-23 09:39:23.885,0.001325,,-0.002929,0,0,20861,166,136,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1879,1824,Kilo Code,
gen-1761212358-2UVDuOGN4aR56pSluMZd,2025-10-23 09:39:18.780,0.004261,,-0.000085,0,0,19535,881,446,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4105,3191,Kilo Code,
gen-1761212352-GhrkOk6esvlUKswBvuzh,2025-10-23 09:39:12.199,0.002636,,-0.001678,0,0,19095,993,956,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5283,5199,Kilo Code,
gen-1761212340-QtYJEBGN78RlLC49ilJ9,2025-10-23 09:39:00.733,0.005576,,-0.012568,0,0,87403,1328,371,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6877,3198,Kilo Code,
gen-1761212319-xn6Xg5NoBgorKgFWmhCn,2025-10-23 09:38:39.644,0.004681,,-0.012953,0,0,87294,354,212,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3589,2902,Kilo Code,
gen-1761212313-gHFtSEiVtgAR7wR88XWH,2025-10-23 09:38:33.629,0.004658,,-0.012844,0,0,86364,461,204,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3503,2906,Kilo Code,
gen-1761212309-dmb7qX71U0y2ehDAX0cz,2025-10-23 09:38:29.497,0.004555,,-0.012713,0,0,85637,283,240,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3157,3018,Kilo Code,
gen-1761212300-cKYAOX6VlgqNnKc4XbvV,2025-10-23 09:38:20.747,0.017224,,-0.000022,0,0,84760,590,493,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7807,7493,Kilo Code,
gen-1761212296-I21lSU33fSTjziolAJrI,2025-10-23 09:38:16.084,0.004121,,-0.011337,0,0,76430,345,309,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2790,2696,Kilo Code,
gen-1761212290-kguqutjCOh2nWDmQVLiA,2025-10-23 09:38:10.133,0.00433,,-0.011003,0,0,75586,434,378,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4080,3912,Kilo Code,
gen-1761212285-i6mEOKN2dEgSvBtYLdXw,2025-10-23 09:38:05.364,0.005037,,-0.009808,0,0,73364,348,313,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3751,3649,Kilo Code,
gen-1761212264-6QD2vNql6AlDktL7EQ6q,2025-10-23 09:37:44.405,0.014463,,-0.000085,0,0,65398,2939,2901,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19250,19166,Kilo Code,
gen-1761212246-YkZJupxhTj2coSkuaqJS,2025-10-23 09:37:26.479,0.013965,,-0.000022,0,0,62195,3098,778,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13433,7302,Kilo Code,
gen-1761212223-SRFmWlrNo6ZhOdfQ91TJ,2025-10-23 09:37:03.930,0.013543,,-0.000022,0,0,57591,4096,1186,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17555,9819,Kilo Code,
gen-1761212213-wQ7riEYQKgvED0wh2U4o,2025-10-23 09:36:52.999,0.004326,,-0.007321,0,0,54737,1400,1334,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9082,8936,Kilo Code,
gen-1761212179-Jslrbu9NNr8JtwkRyGPj,2025-10-23 09:36:19.821,0.006248,,-0.006894,0,0,48812,6760,1631,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31734,8881,Kilo Code,
gen-1761212170-yJlb101xt0O4fghhRCNs,2025-10-23 09:36:10.537,0.003312,,-0.006757,0,0,45967,1755,1692,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8510,8355,Kilo Code,
gen-1761212157-eCDDgxI3eE3ZADltZ0sN,2025-10-23 09:35:57.295,0.003682,,-0.006571,0,0,45058,2486,2377,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11912,11653,Kilo Code,
gen-1761212148-67boQywIkDNEj667wzNr,2025-10-23 09:35:48.761,0.003415,,-0.006134,0,0,43818,1573,1527,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7631,7477,Kilo Code,
gen-1761212143-VQRO9kUKhnws2SNvQHNp,2025-10-23 09:35:43.473,0.002804,,-0.00575,0,0,40904,747,669,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3887,3838,Kilo Code,
gen-1761212137-y74JqrRYumo5SZgvDHah,2025-10-23 09:35:37.554,0.002493,,-0.00563,0,0,38339,912,882,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4922,4846,Kilo Code,
gen-1761212127-sGsH9Lk4gLdOGrsR1x5u,2025-10-23 09:35:27.720,0.002928,,-0.005458,0,0,37540,1758,1730,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8500,8417,Kilo Code,
gen-1761212092-Yt31bBngZiYpbClgrPLD,2025-10-23 09:34:52.678,0.006209,,-0.005311,0,0,36398,8483,8247,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34007,33546,Kilo Code,
gen-1761212074-vugFaRKppdp5i8Zr5JyB,2025-10-23 09:34:34.447,0.004211,,-0.005113,0,0,35416,4483,4327,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17186,16933,Kilo Code,
gen-1761212035-hhhzTH6ubFHBdSpNHmNw,2025-10-23 09:33:55.171,0.006916,,-0.00463,0,0,34095,9455,9384,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,38433,38280,Kilo Code,
gen-1761211998-YisyWU0q6duRSZKL8hB2,2025-10-23 09:33:18.912,0.010562,,-0.000022,0,0,30873,8820,7543,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34654,31980,Kilo Code,
gen-1761211984-JMNQqQ5qMEHqE5saiUoE,2025-10-23 09:33:04.365,0.003193,,-0.004315,0,0,30003,3016,2916,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13623,13369,Kilo Code,
gen-1761211970-haXO1xLpyyWbp11q0k1V,2025-10-23 09:32:50.869,0.003037,,-0.00414,0,0,28775,2846,2580,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12227,11636,Kilo Code,
gen-1761211952-ZOLJDcBPQbBvXKKXHI4T,2025-10-23 09:32:32.885,0.003629,,-0.003801,0,0,27608,3820,3584,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16909,16266,Kilo Code,
gen-1761211946-bJxoGF2k5Z9ra1e3IWPt,2025-10-23 09:32:26.909,0.002335,,-0.003184,0,0,25351,898,868,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4827,4776,Kilo Code,
gen-1761211920-KxZIIFfKkY2GkNgsSsF3,2025-10-23 09:32:00.748,0.004302,,-0.003052,0,0,21232,6217,4475,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24117,19739,Kilo Code,
gen-1761211913-9Poaiv5Ea7WBL0wlc0DO,2025-10-23 09:31:53.454,0.001961,,-0.00281,0,0,20357,1401,1144,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6498,5729,Kilo Code,
gen-1761211907-sLmKBBOOQBOMRwOb8q1n,2025-10-23 09:31:47.339,0.002423,,-0.001665,0,0,18742,680,650,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5284,5205,Kilo Code,
gen-1761211899-A7BpfBT6mot2RhhDR9Xn,2025-10-23 09:31:39.945,0.00253,,-0.001665,0,0,18362,1046,1011,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6254,6162,Kilo Code,
gen-1761211885-KEkqwwlduRB0zfgDDvTu,2025-10-23 09:31:25.880,0.017416,,-0.000022,0,0,83792,1361,450,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10948,7086,Kilo Code,
gen-1761211862-ThcTNMrQ5bGUb1NM4kXn,2025-10-23 09:31:02.169,0.004912,,-0.011983,0,0,82487,797,348,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4735,3353,Kilo Code,
gen-1761211853-WWIOBU4Agk3eXnMGVycY,2025-10-23 09:30:53.408,0.005325,,-0.014086,0,0,95086,790,447,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5739,4098,Kilo Code,
gen-1761211846-0vmhpQu8CssLmqZydwYc,2025-10-23 09:30:46.757,0.005165,,-0.013954,0,0,93916,673,276,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5081,3912,Kilo Code,
gen-1761211840-VA7ymFmPMjCZtARHRV19,2025-10-23 09:30:40.544,0.005066,,-0.013813,0,0,93032,546,516,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4744,4723,Kilo Code,
gen-1761211832-MUVVf2uRhtVr9dt4yrKQ,2025-10-23 09:30:32.363,0.005055,,-0.013692,0,0,92094,657,562,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4529,4212,Kilo Code,
gen-1761211827-m9c2jne0bXLSsrpUMk9p,2025-10-23 09:30:27.025,0.004928,,-0.013552,0,0,91285,448,419,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4073,3955,Kilo Code,
gen-1761211818-rMcwJXHSBSldEqoAUVta,2025-10-23 09:30:18.963,0.004937,,-0.013407,0,0,90353,548,496,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4385,4249,Kilo Code,
gen-1761211813-maOqbiFbSkaQgZw0g1UY,2025-10-23 09:30:13.504,0.005768,,-0.012345,0,0,89385,475,411,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4172,3934,Kilo Code,
gen-1761211808-LLTJhLQzd5yb7pSFUvFj,2025-10-23 09:30:08.232,0.004515,,-0.01222,0,0,82309,547,529,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4208,4128,Kilo Code,
gen-1761211796-Ivmvd8ds3n1CElK4cJim,2025-10-23 09:29:56.066,0.004386,,-0.01209,0,0,81473,365,346,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3193,3122,Kilo Code,
gen-1761211792-VDct650e7cOFUOvyW0kU,2025-10-23 09:29:52.013,0.00427,,-0.011965,0,0,80611,227,211,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2550,2502,Kilo Code,
gen-1761211665-HMcWJ9gkJ60JtrVJbpfN,2025-10-23 09:27:45.183,0.004245,,-0.011789,0,0,79772,161,137,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1981,1889,Kilo Code,
gen-1761211661-JVcn40xUAgrbXTXHTqJw,2025-10-23 09:27:41.127,0.004417,,-0.011564,0,0,78601,523,126,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2996,1933,Kilo Code,
gen-1761211658-PwrArf42rSMQ6WcfL4fk,2025-10-23 09:27:38.104,0.004163,,-0.011336,0,0,77102,159,141,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1956,1887,Kilo Code,
gen-1761211654-FBRg6g8XyRnuzkVaA0Nn,2025-10-23 09:27:34.669,0.004047,,-0.01116,0,0,75581,185,166,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2242,2179,Kilo Code,
gen-1761211648-H7OfxU6DEtKfGjiT2y63,2025-10-23 09:27:28.529,0.006609,,-0.008621,0,0,74410,699,302,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5302,4014,Kilo Code,
gen-1761211643-IF7MDn6QgzISkvvArN2V,2025-10-23 09:27:22.991,0.003086,,-0.008494,0,0,57482,169,136,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1955,1866,Kilo Code,
gen-1761211635-HuTLcrDlX5IMk0NEOibA,2025-10-23 09:27:15.597,0.011419,,-0.000022,0,0,56634,230,213,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4171,4118,Kilo Code,
gen-1761211629-sPEBEfrNJiUV8vBhpDMB,2025-10-23 09:27:09.379,0.002322,,-0.005748,0,0,39336,408,391,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2890,2843,Kilo Code,
gen-1761211582-k0XMxARoLI6a84gqiV0G,2025-10-23 09:26:22.588,0.002317,,-0.00561,0,0,38330,524,428,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3259,3009,Kilo Code,
gen-1761211568-6oN0AjwrDJUFmpaCHQsu,2025-10-23 09:26:08.777,0.002158,,-0.005431,0,0,37408,216,193,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2222,2149,Kilo Code,
gen-1761211555-w7LnpDcKPnylfjJW5xLs,2025-10-23 09:25:55.280,0.003157,,-0.005326,0,0,36213,2483,2086,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12712,11402,Kilo Code,
gen-1761211546-Fsh7YOHFGjValRYCublO,2025-10-23 09:25:46.250,0.007596,,-0.000085,0,0,35517,1157,1136,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8122,8059,Kilo Code,
gen-1761211542-UCo8VudUF4GU7TpFtHOI,2025-10-23 09:25:42.526,0.002241,,-0.001664,0,0,18569,385,369,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2326,2304,Kilo Code,
gen-1761211535-n0dH56OyaMWIwAmDEckj,2025-10-23 09:25:35.111,0.004617,,-0.011736,0,0,79893,751,225,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5322,2723,Kilo Code,
gen-1761211511-Y0PWRiN6P14fOJ9z1sWv,2025-10-23 09:25:11.287,0.016006,,-0.000023,0,0,78250,760,258,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8021,5795,Kilo Code,
gen-1761211488-9GsSwg3019NNT37ldgCd,2025-10-23 09:24:48.506,0.008992,,-0.053624,0,0,154571,789,313,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19627,10284,Kilo Code,
gen-1761211479-T5prsCtmWOhRclWqWyH0,2025-10-23 09:24:39.129,0.008632,,-0.053191,0,0,153218,537,229,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8295,4900,Kilo Code,
gen-1761211461-HnixoVcbhpi1YmbJPdrV,2025-10-23 09:24:21.258,0.008847,,-0.052789,0,0,151981,845,758,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16574,14928,Kilo Code,
gen-1761211443-MXED7dlC9wry1kQlN3Wu,2025-10-23 09:24:03.276,0.057106,,-0.003881,0,0,150833,655,613,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16647,15848,Kilo Code,
gen-1761211424-kOq6X41vI5hOpj7Hyq45,2025-10-23 09:23:44.541,0.009319,,-0.051245,0,0,149664,699,659,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17435,16962,Kilo Code,
gen-1761211408-4Fvr6BlNXjDiZM1Tioou,2025-10-23 09:23:28.188,0.014397,,-0.044741,0,0,146421,571,496,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15421,14154,Kilo Code,
gen-1761211398-mr18s6fzlyGAk4SewQhl,2025-10-23 09:23:18.731,0.006719,,-0.019012,0,0,127839,328,299,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8545,8021,Kilo Code,
gen-1761211386-roVlx0OP24lHgL71qnrZ,2025-10-23 09:23:06.550,0.006977,,-0.018583,0,0,126752,421,389,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11249,10627,Kilo Code,
gen-1761211342-UFtduLUoFgF3SXwEMX8R,2025-10-23 09:22:22.409,0.007316,,-0.018397,0,0,123896,1871,214,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,41159,7131,Kilo Code,
gen-1761211328-MvKxKcIVGUO4wmcDbuFp,2025-10-23 09:22:08.604,0.023059,,-0.001664,0,0,122658,385,322,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12118,10877,Kilo Code,
gen-1761211216-ZTqUqxed7cPxbBSvBcfq,2025-10-23 09:20:16.614,0.012474,,-0.006974,0,0,95265,791,483,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9151,7571,Kilo Code,
gen-1761211209-5PE1wkUG58AHPDO4tej5,2025-10-23 09:20:09.091,0.00646,,-0.003138,0,0,46500,597,408,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4611,3997,Kilo Code,
gen-1761211199-p0mPkmE4Tfkeh0NE0XCa,2025-10-23 09:19:59.741,0.001927,,-0.003002,0,0,20928,1488,1433,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7889,7785,Kilo Code,
gen-1761211185-N4Mb7CXovAp8a8XtOrgE,2025-10-23 09:19:45.609,0.004301,,-0.000085,0,0,20019,767,689,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5467,5304,Kilo Code,
gen-1761211169-Y9T5QxYMzARdvghO6H2N,2025-10-23 09:19:29.248,0.004071,,-0.000086,0,0,19117,668,616,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4543,4467,Kilo Code,
gen-1761211158-8QOMnKespAxmUfl9ohta,2025-10-23 09:19:18.417,0.004557,,-0.010872,0,0,73983,1266,360,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7935,3025,Kilo Code,
gen-1761211116-Eltyrbvc8uPgOx4DgxeS,2025-10-23 09:18:36.223,0.004696,,-0.010212,0,0,72485,823,514,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5893,4238,Kilo Code,
gen-1761211101-ZzuoCQqlAGd7hjiT71E4,2025-10-23 09:18:21.766,0.023428,,-0.001663,0,0,124194,507,205,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12199,6952,Kilo Code,
gen-1761211097-dAX79fzLzVNkqZNtazk9,2025-10-23 09:18:17.882,0.00617,,-0.017112,0,0,115804,244,200,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3038,2871,Kilo Code,
gen-1761211090-IiZB494AR3a3eD77t2zl,2025-10-23 09:18:10.607,0.009994,,-0.012944,0,0,114088,243,180,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5948,5748,Kilo Code,
gen-1761210981-D5E2BRLBx8ZlhZ5icNTm,2025-10-23 09:16:21.473,0.018825,,-0.012438,0,0,86300,28007,1896,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,104516,12738,Kilo Code,
gen-1761210967-D4oNcd4zzJbU4MTiYlVr,2025-10-23 09:16:07.385,0.005622,,-0.012104,0,0,82926,2284,661,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10744,5067,Kilo Code,
gen-1761210958-meKUvZlRKZpKW35QPzcf,2025-10-23 09:15:58.474,0.005103,,-0.011517,0,0,80704,961,451,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5549,3851,Kilo Code,
gen-1761210940-VvqwHvlZRyWM3UCbY4IU,2025-10-23 09:15:40.120,0.005922,,-0.011175,0,0,76790,3479,1277,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14292,7029,Kilo Code,
gen-1761210930-7NuDPBOcisakhAQoLaGk,2025-10-23 09:15:30.490,0.004847,,-0.010906,0,0,74507,1706,947,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8338,6222,Kilo Code,
gen-1761210919-UlTTSEYtzW5iMc29wUM8,2025-10-23 09:15:19.082,0.00465,,-0.01064,0,0,72718,1496,1384,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8194,7831,Kilo Code,
gen-1761210910-9JmQNbngzfXuIhIaKzyj,2025-10-23 09:15:10.318,0.004635,,-0.009853,0,0,70943,602,504,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4942,4618,Kilo Code,
gen-1761210902-LGhRZrUK9lPc47KXw2PN,2025-10-23 09:15:02.142,0.00381,,-0.010117,0,0,69006,254,216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2671,2522,Kilo Code,
gen-1761210897-hZrk05G7OBj5FdzQYGqh,2025-10-23 09:14:57.714,0.003878,,-0.009827,0,0,67457,428,413,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3518,3464,Kilo Code,
gen-1761210885-iOt2amV049WbOJ8GRMXZ,2025-10-23 09:14:45.674,0.008696,,-0.00465,0,0,65521,486,449,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5028,4975,Kilo Code,
gen-1761210882-32MpcNE9MZXi9GMwi1ay,2025-10-23 09:14:42.172,0.002043,,-0.004296,0,0,31011,274,199,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2515,2379,Kilo Code,
gen-1761210877-Y1bJI3V6T2pU7QZZxvex,2025-10-23 09:14:37.400,0.002207,,-0.004008,0,0,28646,974,140,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3611,1706,Kilo Code,
gen-1761210870-L36ZeVZ9jBt5xrhDjfVP,2025-10-23 09:14:30.250,0.002293,,-0.003677,0,0,26729,1252,1061,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5846,5314,Kilo Code,
gen-1761210867-p9mCCSBjynupg3aUdXJp,2025-10-23 09:14:27.404,0.001594,,-0.003421,0,0,24524,223,179,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1841,1764,Kilo Code,
gen-1761210865-CYHR31n26KwWRZUXCBDu,2025-10-23 09:14:24.979,0.001613,,-0.003079,0,0,22817,258,175,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,1549,1439,Kilo Code,
gen-1761210845-9FWlSSxV8nhkuexqksMy,2025-10-23 09:14:05.177,0.004834,,-0.000023,0,0,20534,1502,743,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6549,4048,Kilo Code,
gen-1761210831-CsFY085zSj3VFbuzSOmT,2025-10-23 09:13:51.419,0.014296,,-0.000022,0,0,68085,1404,391,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11806,5974,Kilo Code,
gen-1761210816-oxbQajzgPI9motLSEZGY,2025-10-23 09:13:36.359,0.006133,,-0.014713,0,0,99535,1881,487,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12663,4383,Kilo Code,
gen-1761210807-WuT1A8jo6m8Br9cd8kw2,2025-10-23 09:13:27.501,0.006667,,-0.01342,0,0,98097,938,612,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7676,6636,Kilo Code,
gen-1761210800-qAiJSAf3QGcCMdCfvk39,2025-10-23 09:13:20.893,0.00505,,-0.013192,0,0,89478,695,677,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5319,5230,Kilo Code,
gen-1761210784-2aYVlXNc84ptithw9WnH,2025-10-23 09:13:04.388,0.009845,,-0.008146,0,0,87954,803,766,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9130,8989,Kilo Code,
gen-1761210776-jzf3kagWkRPccd6PjYGI,2025-10-23 09:12:56.283,0.003656,,-0.007936,0,0,54316,1461,1418,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7098,7015,Kilo Code,
gen-1761210767-AvIob8GHs3DKlLaryBma,2025-10-23 09:12:47.043,0.008288,,-0.002887,0,0,52918,1186,860,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7983,6858,Kilo Code,
gen-1761210747-zBodueV1E3bQfsCxGx2M,2025-10-23 09:12:27.768,0.004077,,-0.000023,0,0,19258,497,422,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3325,3151,Kilo Code,
gen-1761210734-ARuEu6TJjEQInBKPIPDQ,2025-10-23 09:12:14.660,0.003927,,-0.009307,0,0,63528,1059,357,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10867,6148,Kilo Code,
gen-1761210621-3A38xh7yhAG0dkxwgqpu,2025-10-23 09:10:21.350,0.012737,,-0.000022,0,0,62053,698,349,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6826,5360,Kilo Code,
gen-1761210612-jjn8ZlAz2k1KoEUgNZdl,2025-10-23 09:10:12.289,0.005497,,-0.013976,0,0,95306,825,464,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6170,4422,Kilo Code,
gen-1761210606-6qaEpKwYBDQgEqs9DH6T,2025-10-23 09:10:06.661,0.005072,,-0.013873,0,0,93179,620,569,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4387,4211,Kilo Code,
gen-1761210602-wr5FSlYy1lVR1dOu9um8,2025-10-23 09:10:02.540,0.004919,,-0.01375,0,0,92494,342,291,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3213,3037,Kilo Code,
gen-1761210595-UU8tT39AAW688xlZMZhV,2025-10-23 09:09:54.988,0.008764,,-0.00982,0,0,91674,500,436,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6266,6070,Kilo Code,
gen-1761210499-j3BiuFKSuSIdMQRtS4CV,2025-10-23 09:08:19.353,0.026225,,-0.000022,0,0,65476,26305,885,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,90848,7361,Kilo Code,
gen-1761210383-wmGFtCXPdUlZLh5bwyhX,2025-10-23 09:06:23.729,0.006819,,-0.007584,0,0,53325,7477,4267,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34430,21040,Kilo Code,
gen-1761210378-t8wTkEJ4ivdJzNmxkOgy,2025-10-23 09:06:18.608,0.007445,,-0.002874,0,0,50565,414,351,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3855,3737,Kilo Code,
gen-1761210360-boD4Xho5su44cRsplEuV,2025-10-23 09:06:00.324,0.002353,,-0.001664,0,0,19170,367,292,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2267,2060,Kilo Code,
gen-1761210352-i8Wqu5RSK1utAq2m0C5A,2025-10-23 09:05:52.204,0.003638,,-0.00856,0,0,58518,991,270,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5994,2499,Kilo Code,
gen-1761210336-AbFUOwMFzdXcj3ZGcuJj,2025-10-23 09:05:36.685,0.003589,,-0.008083,0,0,57078,514,196,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3912,2344,Kilo Code,
gen-1761210329-8mhi4DhBfwoJfCJ71Ydc,2025-10-23 09:05:29.019,0.009156,,-0.000022,0,0,44594,520,309,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5357,4001,Kilo Code,
gen-1761210279-sp4d06543MILodASmnni,2025-10-23 09:04:39.748,0.001721,,-0.004071,0,0,27945,408,377,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2966,2899,Kilo Code,
